topic_slug,part_of_speech,level,translations,meta
"general","adverb","6","{""en"":""ponderously"",""ru"":""тяжеловесно"",""et"":""mõtlikult"",""de"":""schwerfällig"",""no"":""tungtveiende""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""lassitude"",""ru"":""усталость"",""et"":""kurbus"",""de"":""Mattigkeit"",""no"":""slapphet""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""vicinity"",""ru"":""окрестности"",""et"":""läheduses"",""de"":""Umgebung"",""no"":""nærhet""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""ebb"",""ru"":""отлив"",""et"":""mõõn"",""de"":""Ebbe"",""no"":""ebbe""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""wax"",""ru"":""воск"",""et"":""vaha"",""de"":""Wachs"",""no"":""voks""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""wane"",""ru"":""ослабевать"",""et"":""kahanema"",""de"":""schwinden"",""no"":""avta""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""antediluvian"",""ru"":""допотопный"",""et"":""veevee eelne"",""de"":""vorsintflutlich"",""no"":""antediluvian""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""ostensible"",""ru"":""мнимый"",""et"":""näiline"",""de"":""vordergründig"",""no"":""tilsynelatende""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adverb","6","{""en"":""ostensibly"",""ru"":""якобы"",""et"":""näiliselt"",""de"":""angeblich"",""no"":""tilsynelatende""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""interlocking"",""ru"":""переплетение"",""et"":""blokeeriv"",""de"":""ineinandergreifend"",""no"":""sammenlåsende""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"transport","noun","6","{""en"":""plane"",""ru"":""самолет"",""et"":""lennuk"",""de"":""Flugzeug"",""no"":""flyet""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""undemonstrative"",""ru"":""недемонстративный"",""et"":""demonstratiivne"",""de"":""undemonstrativ"",""no"":""lite demonstrativt""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adverb","6","{""en"":""undemonstratively"",""ru"":""недемонстративно"",""et"":""demonstratiivselt"",""de"":""undemonstrativ"",""no"":""lite demonstrativt""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""menace"",""ru"":""угроза"",""et"":""oht"",""de"":""Bedrohung"",""no"":""trussel""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""menacing"",""ru"":""угрожающий"",""et"":""ähvardav"",""de"":""bedrohlich"",""no"":""truende""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adverb","6","{""en"":""menacingly"",""ru"":""угрожающе"",""et"":""ähvardavalt"",""de"":""bedrohlich"",""no"":""truende""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""calamity"",""ru"":""бедствие"",""et"":""õnnetus"",""de"":""Unglück"",""no"":""ulykke""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""calamitous"",""ru"":""катастрофический"",""et"":""õnnetus"",""de"":""katastrophal"",""no"":""katastrofal""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adverb","6","{""en"":""calamitously"",""ru"":""катастрофически"",""et"":""katastroofiliselt"",""de"":""katastrophal"",""no"":""katastrofalt""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""nigh"",""ru"":""близко"",""et"":""lähedal"",""de"":""nahe"",""no"":""nær""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""austere"",""ru"":""строгий"",""et"":""karm"",""de"":""streng"",""no"":""streng""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adverb","6","{""en"":""austerely"",""ru"":""строго"",""et"":""karmilt"",""de"":""streng"",""no"":""strengt""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""austerity"",""ru"":""жесткая экономия"",""et"":""kokkuhoid"",""de"":""Sparmaßnahmen"",""no"":""innstramminger""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""idiosyncrasy"",""ru"":""идиосинкразия"",""et"":""idiosünkraatia"",""de"":""Eigenart"",""no"":""idiosynkrasi""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""idiosyncratic"",""ru"":""своеобразный"",""et"":""idiosünkraatiline"",""de"":""eigenwillig"",""no"":""idiosynkratisk""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""idiomatic"",""ru"":""идиоматический"",""et"":""idiomaatiline"",""de"":""idiomatisch"",""no"":""idiomatisk""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adverb","6","{""en"":""idiomatically"",""ru"":""идиоматически"",""et"":""idiomaatiliselt"",""de"":""idiomatisch"",""no"":""idiomatisk""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""kinetic"",""ru"":""кинетический"",""et"":""kineetiline"",""de"":""kinetisch"",""no"":""kinetisk""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adverb","6","{""en"":""kinetically"",""ru"":""кинетически"",""et"":""kineetiliselt"",""de"":""kinetisch"",""no"":""kinetisk""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""unmediated"",""ru"":""непосредственный"",""et"":""vahendamata"",""de"":""unvermittelt"",""no"":""uformidlet""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","verb","6","{""en"":""mediate"",""ru"":""посредничать"",""et"":""vahendada"",""de"":""vermitteln"",""no"":""megle""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""mediation"",""ru"":""посредничество"",""et"":""vahendamine"",""de"":""Vermittlung"",""no"":""mekling""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""unharried"",""ru"":""неторопливый"",""et"":""rahutu"",""de"":""ungestört"",""no"":""uharried""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""figurative"",""ru"":""образный"",""et"":""kujundlik"",""de"":""bildlich"",""no"":""figurativt""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adverb","6","{""en"":""figuratively"",""ru"":""в переносном смысле"",""et"":""piltlikult öeldes"",""de"":""im übertragenen Sinne"",""no"":""billedlig talt""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""exorcism"",""ru"":""экзорцизм"",""et"":""eksortsism"",""de"":""Exorzismus"",""no"":""eksorsisme""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""exorcist"",""ru"":""экзорцист"",""et"":""eksortsist"",""de"":""Exorzist"",""no"":""eksorcist""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""mundanity"",""ru"":""обыденность"",""et"":""igapäevasus"",""de"":""Alltäglichkeit"",""no"":""hverdagslighet""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""mediocrity"",""ru"":""посредственность"",""et"":""keskpärasus"",""de"":""Mittelmäßigkeit"",""no"":""middelmådighet""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adverb","6","{""en"":""dubiously"",""ru"":""сомнительно"",""et"":""kahtlaselt"",""de"":""zweifelhaft"",""no"":""tvilsomt""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","verb","6","{""en"":""curate"",""ru"":""курировать"",""et"":""kuraator"",""de"":""kuratieren"",""no"":""kuratere""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""curator"",""ru"":""куратор"",""et"":""kuraator"",""de"":""Kurator"",""no"":""kurator""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""antithesis"",""ru"":""антитеза"",""et"":""antitees"",""de"":""Antithese"",""no"":""antitese""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""antithetical"",""ru"":""противоположный"",""et"":""antiteetiline"",""de"":""antithetisch"",""no"":""antitetisk""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""parameter"",""ru"":""параметр"",""et"":""parameeter"",""de"":""Parameter"",""no"":""parameter""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""detract"",""ru"":""умалять"",""et"":""kahandama"",""de"":""ablenken"",""no"":""forringe""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","verb","6","{""en"":""interrogate"",""ru"":""допрашивать"",""et"":""üle kuulama"",""de"":""verhören"",""no"":""forhøre""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""interrogation"",""ru"":""допрос"",""et"":""ülekuulamine"",""de"":""Verhör"",""no"":""avhør""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""interrogative"",""ru"":""вопросительный"",""et"":""küsiv"",""de"":""fragend"",""no"":""spørrende""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adverb","6","{""en"":""interrogatively"",""ru"":""вопросительно"",""et"":""küsivalt"",""de"":""fragend"",""no"":""spørrende""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""perverse"",""ru"":""извращенный"",""et"":""perversne"",""de"":""pervers"",""no"":""pervers""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""perversity"",""ru"":""извращенность"",""et"":""perverssust"",""de"":""Perversität"",""no"":""perversitet""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""attainment"",""ru"":""достижение"",""et"":""saavutamine"",""de"":""Erreichung"",""no"":""oppnåelse""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""opaque"",""ru"":""непрозрачный"",""et"":""läbipaistmatu"",""de"":""undurchsichtig"",""no"":""ugjennomsiktig""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""opacity"",""ru"":""непрозрачность"",""et"":""läbipaistmatus"",""de"":""Opazität"",""no"":""opasitet""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""remit"",""ru"":""переводить"",""et"":""ülesandeks"",""de"":""Auftrag"",""no"":""oppdrag""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""remittance"",""ru"":""денежный перевод"",""et"":""rahaülekanne"",""de"":""Überweisung"",""no"":""remittering""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""recourse"",""ru"":""обращение за помощью"",""et"":""pöörduda"",""de"":""Rückgriff"",""no"":""regress""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""pedestal"",""ru"":""пьедестал"",""et"":""pjedestaal"",""de"":""Sockel"",""no"":""pidestall""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""pedestrian"",""ru"":""пешеход"",""et"":""jalakäija"",""de"":""Fußgänger"",""no"":""fotgjenger""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""lurid"",""ru"":""мрачный"",""et"":""õudne"",""de"":""grell"",""no"":""uhyggelig""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adverb","6","{""en"":""luridly"",""ru"":""мрачно"",""et"":""õudselt"",""de"":""grell"",""no"":""skummelt""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""fallacy"",""ru"":""заблуждение"",""et"":""eksitus"",""de"":""Irrtum"",""no"":""feilslutning""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""rife"",""ru"":""изобилие"",""et"":""levinud"",""de"":""weit verbreitet"",""no"":""utbredt""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""grumble"",""ru"":""ворчать"",""et"":""nuriseda"",""de"":""murren"",""no"":""beklage""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""mercenary"",""ru"":""наемник"",""et"":""palgasõdur"",""de"":""Söldner"",""no"":""leiesoldat""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""polysyllabic"",""ru"":""многосложный"",""et"":""mitmesilbiline"",""de"":""mehrsilbig"",""no"":""flerstavelse""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""syllabic"",""ru"":""слоговый"",""et"":""silbiline"",""de"":""Silbe"",""no"":""stavelse""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""superfluous"",""ru"":""излишний"",""et"":""üleliigne"",""de"":""überflüssig"",""no"":""overflødig""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adverb","6","{""en"":""superfluously"",""ru"":""излишне"",""et"":""üleliigselt"",""de"":""überflüssig"",""no"":""overflødig""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""snippet"",""ru"":""фрагмент"",""et"":""katkend"",""de"":""Ausschnitt"",""no"":""utdrag""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""practitioner"",""ru"":""практик"",""et"":""praktik"",""de"":""Praktiker"",""no"":""utøver""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""ephemeral"",""ru"":""эфемерный"",""et"":""lühiajaline"",""de"":""vergänglich"",""no"":""flyktig""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""ephemera"",""ru"":""эфемерный период"",""et"":""efemeera"",""de"":""Ephemera"",""no"":""efemera""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""ephemerality"",""ru"":""эфемерность"",""et"":""lühiajalisus"",""de"":""Vergänglichkeit"",""no"":""flyktighet""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adverb","6","{""en"":""summarily"",""ru"":""вкратце"",""et"":""kokkuvõtlikult"",""de"":""zusammenfassend"",""no"":""oppsummert""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""skim"",""ru"":""просматривать"",""et"":""koorima"",""de"":""überfliegen"",""no"":""skumme""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adverb","6","{""en"":""infallibly"",""ru"":""безошибочно"",""et"":""eksimatult"",""de"":""unfehlbar"",""no"":""ufeilbarlig""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""infallible"",""ru"":""непогрешимый"",""et"":""eksimatu"",""de"":""unfehlbar"",""no"":""ufeilbarlig""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""infallibility"",""ru"":""непогрешимость"",""et"":""eksimatus"",""de"":""Unfehlbarkeit"",""no"":""ufeilbarlighet""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""depravity"",""ru"":""разврат"",""et"":""rikutus"",""de"":""Verderbtheit"",""no"":""fordervelse""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""depraved"",""ru"":""развратный"",""et"":""rikutud"",""de"":""verdorben"",""no"":""fordervet""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","verb","6","{""en"":""deprecate"",""ru"":""осуждать"",""et"":""taunima"",""de"":""ablehnen"",""no"":""avskrive""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adverb","6","{""en"":""deprecatingly"",""ru"":""уничижительно"",""et"":""taunivalt"",""de"":""abwertend"",""no"":""nedlatende""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""revile"",""ru"":""ругать"",""et"":""teotada"",""de"":""schmähen"",""no"":""utskjelte""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""revulsion"",""ru"":""отвращение"",""et"":""vastumeelsus"",""de"":""Abscheu"",""no"":""avsky""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""meager/meagre"",""ru"":""скудный/скудный"",""et"":""kasin/kasin"",""de"":""dürftig/dürftig"",""no"":""mager/mager""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""arcane"",""ru"":""тайный"",""et"":""salapärane"",""de"":""geheimnisvoll"",""no"":""mystisk""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adverb","6","{""en"":""arcanely"",""ru"":""тайно"",""et"":""salapäraselt"",""de"":""geheimnisvoll"",""no"":""arcanely""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","verb","6","{""en"":""porten"",""ru"":""они приносят"",""et"":""porten"",""de"":""porten"",""no"":""porten""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""divination"",""ru"":""гадание"",""et"":""ennustamine"",""de"":""Weissagung"",""no"":""spådom""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""flit"",""ru"":""порхать"",""et"":""lendama"",""de"":""flitzen"",""no"":""flitt""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""hitch"",""ru"":""заминка"",""et"":""haakeseade"",""de"":""Anhängerkupplung"",""no"":""hake""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""prone"",""ru"":""склонный"",""et"":""kõhuli"",""de"":""anfällig"",""no"":""utsatt""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""scavenger"",""ru"":""мусорщик"",""et"":""koristaja"",""de"":""Aasfresser"",""no"":""åtseldyr""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""vermin"",""ru"":""паразит"",""et"":""kahjurid"",""de"":""Ungeziefer"",""no"":""skadedyr""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""totemic"",""ru"":""тотемический"",""et"":""toteemiline"",""de"":""totemistisch"",""no"":""totemisk""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","verb","6","{""en"":""emulate"",""ru"":""подражать"",""et"":""jäljendama"",""de"":""emulieren"",""no"":""etterligne""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""emulation"",""ru"":""эмуляция"",""et"":""emulatsioon"",""de"":""Emulation"",""no"":""emulering""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""avian"",""ru"":""птичий"",""et"":""lind"",""de"":""Vogel"",""no"":""fugl""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""vestigial"",""ru"":""рудиментарный"",""et"":""allesjäänud"",""de"":""rudimentär"",""no"":""rudimental""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adverb","6","{""en"":""vestigially"",""ru"":""рудиментарно"",""et"":""uurimuslikult"",""de"":""rudimentär"",""no"":""rudimentalt""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
