topic_slug,part_of_speech,level,translations,meta
"general","noun","2","{""en"":""lunchtime"",""ru"":""время обеда"",""et"":""lõunaaeg"",""de"":""Mittagszeit"",""no"":""lunsjtid""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","adjective","2","{""en"":""lyric"",""ru"":""лирический"",""et"":""lüürika"",""de"":""Lyrik"",""no"":""lyrikk""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""mad"",""ru"":""безумный"",""et"":""hulluks"",""de"":""verrückt"",""no"":""sint""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","adjective","2","{""en"":""magic"",""ru"":""магия"",""et"":""maagia"",""de"":""Magie"",""no"":""magi""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""main course"",""ru"":""основное блюдо"",""et"":""pearoog"",""de"":""Hauptgericht"",""no"":""hovedrett""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","adverb","2","{""en"":""mainly"",""ru"":""главным образом"",""et"":""peamiselt"",""de"":""Hauptsächlich"",""no"":""hovedsakelig""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""major"",""ru"":""главный"",""et"":""major"",""de"":""Hauptfach"",""no"":""major""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""maker"",""ru"":""создатель"",""et"":""tegija"",""de"":""Hersteller"",""no"":""maker""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"actions","noun","2","{""en"":""make-up"",""ru"":""составить"",""et"":""meik"",""de"":""Make-up"",""no"":""sminke""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""male"",""ru"":""мужской"",""et"":""meessoost"",""de"":""männlich"",""no"":""mann""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""mall"",""ru"":""торговый центр"",""et"":""kaubanduskeskus"",""de"":""Einkaufszentrum"",""no"":""kjøpesenter""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""manage"",""ru"":""управлять"",""et"":""hallata"",""de"":""verwalten"",""no"":""administrere""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"business","noun","2","{""en"":""manager"",""ru"":""менеджер"",""et"":""juht"",""de"":""Manager"",""no"":""leder""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""manner"",""ru"":""манера"",""et"":""viisil"",""de"":""Art und Weise"",""no"":""måte""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""mark"",""ru"":""отметка"",""et"":""mark"",""de"":""markieren"",""no"":""merke""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"business","noun","2","{""en"":""market"",""ru"":""рынок"",""et"":""turul"",""de"":""Markt"",""no"":""markedet""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","adjective","2","{""en"":""married"",""ru"":""женатый"",""et"":""abielus"",""de"":""verheiratet"",""no"":""gift""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","adjective","2","{""en"":""marry"",""ru"":""жениться"",""et"":""abielluda"",""de"":""heiraten"",""no"":""gifte seg""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","adjective","2","{""en"":""marvelous"",""ru"":""чудесный"",""et"":""imeline"",""de"":""wunderbar"",""no"":""fantastisk""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","adjective","2","{""en"":""material"",""ru"":""материал"",""et"":""materjalist"",""de"":""Material"",""no"":""materiale""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""matter"",""ru"":""иметь значение"",""et"":""asja"",""de"":""Angelegenheit"",""no"":""saken""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""max"",""ru"":""Макс"",""et"":""max"",""de"":""max"",""no"":""maks""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","verb","2","{""en"":""mean"",""ru"":""иметь в виду"",""et"":""tähendab"",""de"":""bedeuten"",""no"":""mener""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""meaning"",""ru"":""значение"",""et"":""tähenduses"",""de"":""Bedeutung"",""no"":""mening""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","adjective","2","{""en"":""medal"",""ru"":""медаль"",""et"":""medal"",""de"":""Medaille"",""no"":""medalje""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","adjective","2","{""en"":""medical"",""ru"":""медицинский"",""et"":""meditsiiniline"",""de"":""medizinisch"",""no"":""medisinsk""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""melon"",""ru"":""дыня"",""et"":""melon"",""de"":""Melone"",""no"":""melon""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""member"",""ru"":""член"",""et"":""liige"",""de"":""Mitglied"",""no"":""medlem""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""mention"",""ru"":""упомянуть"",""et"":""mainida"",""de"":""erwähnen"",""no"":""nevne""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""menu"",""ru"":""меню"",""et"":""menüü"",""de"":""Menü"",""no"":""meny""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","adjective","2","{""en"":""metal"",""ru"":""металл"",""et"":""metallist"",""de"":""Metall"",""no"":""metall""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""meter/metre"",""ru"":""метр"",""et"":""meeter/meeter"",""de"":""Meter/Meter"",""no"":""meter/meter""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""method"",""ru"":""метод"",""et"":""meetod"",""de"":""Methode"",""no"":""metode""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","adjective","2","{""en"":""midday"",""ru"":""один"",""et"":""keskpäev"",""de"":""Mittag"",""no"":""middag""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""middle"",""ru"":""середина"",""et"":""keskel"",""de"":""Mitte"",""no"":""midten""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""midnight"",""ru"":""полночь"",""et"":""südaöö"",""de"":""Mitternacht"",""no"":""midnatt""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""might"",""ru"":""мощь"",""et"":""võib"",""de"":""könnte"",""no"":""kanskje""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","adjective","2","{""en"":""military"",""ru"":""военный"",""et"":""sõjaväelased"",""de"":""Militär"",""no"":""militære""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""million"",""ru"":""миллион"",""et"":""miljonit"",""de"":""Millionen"",""no"":""millioner""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""mind"",""ru"":""разум"",""et"":""meelt"",""de"":""Geist"",""no"":""sinn""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"food","noun","2","{""en"":""mineral water"",""ru"":""минеральная вода"",""et"":""mineraalvesi"",""de"":""Mineralwasser"",""no"":""mineralvann""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""mirror"",""ru"":""зеркало"",""et"":""peegel"",""de"":""Spiegel"",""no"":""speil""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""missing"",""ru"":""отсутствующий"",""et"":""puudu"",""de"":""fehlt"",""no"":""mangler""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""mistake"",""ru"":""ошибка"",""et"":""viga"",""de"":""Fehler"",""no"":""feil""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""mix"",""ru"":""смешивание"",""et"":""segada"",""de"":""mischen"",""no"":""blande""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""mobile"",""ru"":""мобильный"",""et"":""mobiilne"",""de"":""mobil"",""no"":""mobil""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""model"",""ru"":""модель"",""et"":""mudel"",""de"":""Modell"",""no"":""modell""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""modern"",""ru"":""современный"",""et"":""kaasaegne"",""de"":""modern"",""no"":""moderne""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""mood"",""ru"":""настроение"",""et"":""tuju"",""de"":""Stimmung"",""no"":""humør""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""mosque"",""ru"":""мечеть"",""et"":""mošee"",""de"":""Moschee"",""no"":""moskeen""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""most"",""ru"":""большинство"",""et"":""enamus"",""de"":""die meisten"",""no"":""de fleste""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","adverb","2","{""en"":""mostly"",""ru"":""по большей части"",""et"":""enamasti"",""de"":""Meistens"",""no"":""det meste""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","adjective","2","{""en"":""motorway"",""ru"":""автомагистраль"",""et"":""kiirtee"",""de"":""Autobahn"",""no"":""motorvei""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"actions","verb","2","{""en"":""move"",""ru"":""двигаться"",""et"":""liigutada"",""de"":""bewegen"",""no"":""flytte""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"sport","noun","2","{""en"":""MP3 player"",""ru"":""MP3-плеер"",""et"":""MP3 mängija"",""de"":""MP3-Player"",""no"":""MP3-spiller""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""Ms"",""ru"":""Мисс"",""et"":""pr"",""de"":""Frau"",""no"":""Ms""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""mug"",""ru"":""кружка"",""et"":""kruus"",""de"":""Becher"",""no"":""krus""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""murder"",""ru"":""убийство"",""et"":""mõrva"",""de"":""Mord"",""no"":""drap""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""museum"",""ru"":""музей"",""et"":""muuseum"",""de"":""Museum"",""no"":""museum""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""mushroom"",""ru"":""гриб"",""et"":""seen"",""de"":""Pilz"",""no"":""sopp""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","adjective","2","{""en"":""musical"",""ru"":""мюзикл"",""et"":""muusikaline"",""de"":""musikalisch"",""no"":""musikalsk""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"grammar","pronoun","2","{""en"":""myself"",""ru"":""сам"",""et"":""mina ise"",""de"":""ich selbst"",""no"":""meg selv""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","adjective","2","{""en"":""mysterious"",""ru"":""загадочный"",""et"":""salapärane"",""de"":""geheimnisvoll"",""no"":""mystisk""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","adjective","2","{""en"":""mystery"",""ru"":""тайна"",""et"":""mõistatus"",""de"":""Geheimnis"",""no"":""mystikk""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""napkin"",""ru"":""салфетка"",""et"":""salvrätik"",""de"":""Serviette"",""no"":""serviett""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""nation"",""ru"":""нация"",""et"":""rahvus"",""de"":""Nation"",""no"":""nasjon""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","adjective","2","{""en"":""national"",""ru"":""национальный"",""et"":""rahvuslik"",""de"":""national"",""no"":""nasjonalt""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","adjective","2","{""en"":""native"",""ru"":""родной"",""et"":""emakeelena"",""de"":""einheimisch"",""no"":""innfødt""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","adjective","2","{""en"":""natural"",""ru"":""естественный"",""et"":""loomulik"",""de"":""natürlich"",""no"":""naturlig""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"nature","noun","2","{""en"":""nature"",""ru"":""природа"",""et"":""loodus"",""de"":""Natur"",""no"":""naturen""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","adverb","2","{""en"":""nearly"",""ru"":""около"",""et"":""peaaegu"",""de"":""fast"",""no"":""nesten""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","adjective","2","{""en"":""necessary"",""ru"":""необходимый"",""et"":""vajalik"",""de"":""notwendig"",""no"":""nødvendig""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"actions","verb","2","{""en"":""need"",""ru"":""нуждаться"",""et"":""vaja"",""de"":""brauchen"",""no"":""trenger""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","adjective","2","{""en"":""negative"",""ru"":""отрицательный"",""et"":""negatiivne"",""de"":""negativ"",""no"":""negativ""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","adjective","2","{""en"":""nervous"",""ru"":""нервный"",""et"":""närviline"",""de"":""nervös"",""no"":""nervøs""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""net"",""ru"":""сеть"",""et"":""net"",""de"":""Netto"",""no"":""netto""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""next"",""ru"":""следующий"",""et"":""järgmiseks"",""de"":""als nächstes"",""no"":""neste""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"grammar","noun","2","{""en"":""next to"",""ru"":""рядом с"",""et"":""kõrval"",""de"":""daneben"",""no"":""ved siden av""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"grammar","noun","2","{""en"":""no one"",""ru"":""никто"",""et"":""mitte keegi"",""de"":""niemand"",""no"":""ingen""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"grammar","pronoun","2","{""en"":""nobody"",""ru"":""никто"",""et"":""mitte keegi"",""de"":""niemand"",""no"":""ingen""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","adjective","2","{""en"":""noisy"",""ru"":""шумный"",""et"":""lärmakas"",""de"":""laut"",""no"":""støyende""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""noon"",""ru"":""полдень"",""et"":""keskpäeval"",""de"":""Mittag"",""no"":""middag""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","adjective","2","{""en"":""normal"",""ru"":""нормальный"",""et"":""normaalne"",""de"":""normal"",""no"":""normalt""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""north"",""ru"":""север"",""et"":""põhja poole"",""de"":""Norden"",""no"":""nord""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""notice"",""ru"":""уведомление"",""et"":""märkama"",""de"":""beachten"",""no"":""varsel""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""noun"",""ru"":""существительное"",""et"":""nimisõna"",""de"":""Substantiv"",""no"":""substantiv""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""novel"",""ru"":""роман"",""et"":""romaan"",""de"":""Roman"",""no"":""roman""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""nowadays"",""ru"":""настоящее время"",""et"":""tänapäeval"",""de"":""heutzutage"",""no"":""nå til dags""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""oak"",""ru"":""дуб"",""et"":""tamm"",""de"":""Eiche"",""no"":""eik""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""occupation"",""ru"":""занятие"",""et"":""okupatsioon"",""de"":""Beruf"",""no"":""yrke""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"grammar","preposition","2","{""en"":""off"",""ru"":""выключенный"",""et"":""välja"",""de"":""aus"",""no"":""av""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","verb","2","{""en"":""offer"",""ru"":""предложение"",""et"":""pakkuma"",""de"":""Angebot"",""no"":""tilbud""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","adjective","2","{""en"":""official"",""ru"":""чиновник"",""et"":""ametnik"",""de"":""offiziell"",""no"":""offisiell""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""oil"",""ru"":""масло"",""et"":""õli"",""de"":""Öl"",""no"":""olje""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""olive oil"",""ru"":""оливковое масло"",""et"":""oliiviõli"",""de"":""Olivenöl"",""no"":""olivenolje""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","adjective","2","{""en"":""Olympic"",""ru"":""Олимпийский"",""et"":""Olümpia"",""de"":""Olympia"",""no"":""OL""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""omelet"",""ru"":""омлет"",""et"":""omlett"",""de"":""Omelett"",""no"":""omelett""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"grammar","preposition","2","{""en"":""on"",""ru"":""на"",""et"":""sisse"",""de"":""auf"",""no"":""på""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""one"",""ru"":""один"",""et"":""üks"",""de"":""eins"",""no"":""en""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""onion"",""ru"":""лук"",""et"":""sibul"",""de"":""Zwiebel"",""no"":""løk""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""online"",""ru"":""онлайн"",""et"":""võrgus"",""de"":""online"",""no"":""online""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","verb","2","{""en"":""operate"",""ru"":""действовать"",""et"":""tegutseda"",""de"":""betreiben"",""no"":""operere""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""opinion"",""ru"":""мнение"",""et"":""arvamus"",""de"":""Meinung"",""no"":""mening""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","adjective","2","{""en"":""opportunity"",""ru"":""возможность"",""et"":""võimalus"",""de"":""Gelegenheit"",""no"":""mulighet""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""oppose"",""ru"":""выступать против"",""et"":""vastu panna"",""de"":""widersprechen"",""no"":""motsette seg""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"grammar","preposition","2","{""en"":""opposite"",""ru"":""противоположный"",""et"":""vastupidine"",""de"":""gegenüber"",""no"":""motsatt""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
"general","noun","2","{""en"":""order"",""ru"":""заказ"",""et"":""tellida"",""de"":""bestellen"",""no"":""rekkefølge""}","{""source"":""a2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":2}"
