topic_slug,part_of_speech,level,translations,meta
grammar,pronoun,1,"{""en"":""mine"",""ru"":""мой"",""et"":""minu oma"",""de"":""meins"",""no"":""min""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
time,noun,1,"{""en"":""minute"",""ru"":""минута"",""et"":""minut"",""de"":""Minute"",""no"":""minutt""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""Miss"",""ru"":""Скучать"",""et"":""Preili"",""de"":""Fräulein"",""no"":""Frøken""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""mobile"",""ru"":""мобильный"",""et"":""mobiilne"",""de"":""mobil"",""no"":""mobil""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""mobile phone"",""ru"":""мобильный телефон"",""et"":""mobiiltelefon"",""de"":""Mobiltelefon"",""no"":""mobiltelefon""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""mom"",""ru"":""мама"",""et"":""ema"",""de"":""Mama"",""no"":""mamma""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""moment"",""ru"":""момент"",""et"":""hetk"",""de"":""Moment"",""no"":""øyeblikk""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""mommy"",""ru"":""мама"",""et"":""emme"",""de"":""Mama"",""no"":""mamma""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
time,noun,1,"{""en"":""monday"",""ru"":""понедельник"",""et"":""esmaspäev"",""de"":""Montag"",""no"":""mandag""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""money"",""ru"":""деньги"",""et"":""raha"",""de"":""Geld"",""no"":""penger""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
animals,noun,1,"{""en"":""monkey"",""ru"":""обезьяна"",""et"":""ahv"",""de"":""Affe"",""no"":""ape""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
time,noun,1,"{""en"":""month"",""ru"":""месяц"",""et"":""kuu"",""de"":""Monat"",""no"":""måned""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""moon"",""ru"":""луна"",""et"":""kuu"",""de"":""Mond"",""no"":""måne""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""more"",""ru"":""более"",""et"":""rohkem"",""de"":""mehr"",""no"":""mer""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
time,noun,1,"{""en"":""morning"",""ru"":""утро"",""et"":""hommikul"",""de"":""Morgen"",""no"":""morgen""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""most"",""ru"":""большинство"",""et"":""enamus"",""de"":""die meisten"",""no"":""de fleste""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
family,noun,1,"{""en"":""mother"",""ru"":""мать"",""et"":""ema"",""de"":""Mutter"",""no"":""mor""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""mountain"",""ru"":""гора"",""et"":""mägi"",""de"":""Berg"",""no"":""fjell""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
animals,noun,1,"{""en"":""mouse"",""ru"":""мышь"",""et"":""hiir"",""de"":""Maus"",""no"":""mus""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
body,noun,1,"{""en"":""mouth"",""ru"":""рот"",""et"":""suu"",""de"":""Mund"",""no"":""munnen""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
actions,verb,1,"{""en"":""move"",""ru"":""двигаться"",""et"":""liigutada"",""de"":""bewegen"",""no"":""flytte""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""movie"",""ru"":""фильм"",""et"":""filmi"",""de"":""Film"",""no"":""film""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""Mr"",""ru"":""мистер"",""et"":""Hr"",""de"":""Herr"",""no"":""Mr""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""Mrs"",""ru"":""миссис"",""et"":""Pr"",""de"":""Frau"",""no"":""Mrs""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""much"",""ru"":""много"",""et"":""palju"",""de"":""viel"",""no"":""mye""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
family,noun,1,"{""en"":""mum"",""ru"":""мама"",""et"":""ema"",""de"":""Mama"",""no"":""mamma""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""music"",""ru"":""музыка"",""et"":""muusika"",""de"":""Musik"",""no"":""musikk""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""musician"",""ru"":""музыкант"",""et"":""muusik"",""de"":""Musiker"",""no"":""musiker""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""must"",""ru"":""должен"",""et"":""peab"",""de"":""muss"",""no"":""må""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
grammar,pronoun,1,"{""en"":""my"",""ru"":""мой"",""et"":""minu"",""de"":""mein"",""no"":""min""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""name"",""ru"":""имя"",""et"":""nimi"",""de"":""Namen"",""no"":""navn""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""nationality"",""ru"":""национальность"",""et"":""rahvusest"",""de"":""Nationalität"",""no"":""nasjonalitet""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
grammar,preposition,1,"{""en"":""near"",""ru"":""около"",""et"":""lähedal"",""de"":""in der Nähe"",""no"":""nær""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""neck"",""ru"":""шея"",""et"":""kaela"",""de"":""Hals"",""no"":""nakke""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
actions,verb,1,"{""en"":""need"",""ru"":""нуждаться"",""et"":""vaja"",""de"":""brauchen"",""no"":""trenger""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""neighbor"",""ru"":""сосед"",""et"":""naaber"",""de"":""Nachbar"",""no"":""nabo""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,adverb,1,"{""en"":""never"",""ru"":""никогда"",""et"":""mitte kunagi"",""de"":""niemals"",""no"":""aldri""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,adjective,1,"{""en"":""new"",""ru"":""новый"",""et"":""uus"",""de"":""neu"",""no"":""nytt""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""news"",""ru"":""новости"",""et"":""uudiseid"",""de"":""Nachrichten"",""no"":""nyheter""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""newspaper"",""ru"":""газета"",""et"":""ajaleht"",""de"":""Zeitung"",""no"":""avis""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,adjective,1,"{""en"":""nice"",""ru"":""хороший"",""et"":""kena"",""de"":""schön"",""no"":""fint""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
time,noun,1,"{""en"":""night"",""ru"":""ночь"",""et"":""öö"",""de"":""Nacht"",""no"":""natt""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""nine"",""ru"":""девять"",""et"":""üheksa"",""de"":""neun"",""no"":""ni""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""nineteen"",""ru"":""девятнадцать"",""et"":""üheksateist"",""de"":""neunzehn"",""no"":""nitten""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""ninety"",""ru"":""девяносто"",""et"":""üheksakümmend"",""de"":""neunzig"",""no"":""nitti""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,interjection,1,"{""en"":""no"",""ru"":""нет"",""et"":""ei"",""de"":""Nein"",""no"":""nei""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""noise"",""ru"":""шум"",""et"":""müra"",""de"":""Lärm"",""no"":""støy""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
body,noun,1,"{""en"":""nose"",""ru"":""нос"",""et"":""nina"",""de"":""Nase"",""no"":""nese""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""not"",""ru"":""нет"",""et"":""mitte"",""de"":""nicht"",""no"":""ikke""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""note"",""ru"":""примечание"",""et"":""tähele"",""de"":""Hinweis"",""no"":""merk""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""notebook"",""ru"":""блокнот"",""et"":""märkmik"",""de"":""Notizbuch"",""no"":""notatbok""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
grammar,pronoun,1,"{""en"":""nothing"",""ru"":""ничего"",""et"":""mitte midagi"",""de"":""nichts"",""no"":""ingenting""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
time,noun,1,"{""en"":""November"",""ru"":""ноябрь"",""et"":""novembril"",""de"":""November"",""no"":""november""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,adverb,1,"{""en"":""now"",""ru"":""сейчас"",""et"":""nüüd"",""de"":""jetzt"",""no"":""nå""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""number"",""ru"":""число"",""et"":""number"",""de"":""Nummer"",""no"":""nummer""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""nurse"",""ru"":""медсестра"",""et"":""õde"",""de"":""Krankenschwester"",""no"":""sykepleier""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
time,noun,1,"{""en"":""o'clock"",""ru"":""час"",""et"":""kell"",""de"":""Uhr"",""no"":""klokken""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
time,noun,1,"{""en"":""October"",""ru"":""октябрь"",""et"":""oktoober"",""de"":""Oktober"",""no"":""oktober""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
grammar,preposition,1,"{""en"":""of"",""ru"":""из"",""et"":""kohta"",""de"":""von"",""no"":""av""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
grammar,preposition,1,"{""en"":""off"",""ru"":""выключенный"",""et"":""välja"",""de"":""aus"",""no"":""av""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
places,noun,1,"{""en"":""office"",""ru"":""офис"",""et"":""kontor"",""de"":""Büro"",""no"":""kontor""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""officer"",""ru"":""офицер"",""et"":""ohvitser"",""de"":""Offizier"",""no"":""offiser""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,adverb,1,"{""en"":""often"",""ru"":""часто"",""et"":""sageli"",""de"":""oft"",""no"":""ofte""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,adjective,1,"{""en"":""old"",""ru"":""старый"",""et"":""vana"",""de"":""alt"",""no"":""gamle""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""olympics"",""ru"":""олимпийские игры"",""et"":""olümpiamängud"",""de"":""Olympische Spiele"",""no"":""olympiske leker""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
grammar,preposition,1,"{""en"":""on"",""ru"":""на"",""et"":""sisse"",""de"":""auf"",""no"":""på""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""once"",""ru"":""один раз"",""et"":""üks kord"",""de"":""einmal"",""no"":""en gang""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""one"",""ru"":""один"",""et"":""üks"",""de"":""eins"",""no"":""en""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,adverb,1,"{""en"":""only"",""ru"":""только"",""et"":""ainult"",""de"":""nur"",""no"":""bare""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
actions,verb,1,"{""en"":""open"",""ru"":""открыть"",""et"":""avatud"",""de"":""offen"",""no"":""åpne""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""opera"",""ru"":""опера"",""et"":""ooper"",""de"":""Oper"",""no"":""opera""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
grammar,conjunction,1,"{""en"":""or"",""ru"":""или"",""et"":""või"",""de"":""oder"",""no"":""eller""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
colors,adjective,1,"{""en"":""orange"",""ru"":""апельсин"",""et"":""oranž"",""de"":""orange"",""no"":""oransje""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""order"",""ru"":""заказ"",""et"":""tellida"",""de"":""bestellen"",""no"":""rekkefølge""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""other"",""ru"":""другой"",""et"":""muud"",""de"":""andere"",""no"":""annet""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
grammar,pronoun,1,"{""en"":""our"",""ru"":""наш"",""et"":""meie"",""de"":""unser"",""no"":""vår""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
grammar,pronoun,1,"{""en"":""ours"",""ru"":""наш"",""et"":""meie oma"",""de"":""unseres"",""no"":""vårt""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""out"",""ru"":""вне"",""et"":""välja"",""de"":""raus"",""no"":""ut""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""outside"",""ru"":""снаружи"",""et"":""väljaspool"",""de"":""draußen"",""no"":""utenfor""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
grammar,preposition,1,"{""en"":""over"",""ru"":""над"",""et"":""läbi"",""de"":""vorbei"",""no"":""over""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""own"",""ru"":""собственный"",""et"":""oma"",""de"":""besitzen"",""no"":""egen""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""owner"",""ru"":""владелец"",""et"":""omanik"",""de"":""Besitzer"",""no"":""eier""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""p.m."",""ru"":""вечера"",""et"":""p.m."",""de"":""Uhr"",""no"":""kl.""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""page"",""ru"":""страница"",""et"":""lehel"",""de"":""Seite"",""no"":""side""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
actions,verb,1,"{""en"":""paint"",""ru"":""краска"",""et"":""värvida"",""de"":""malen"",""no"":""maling""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""painting"",""ru"":""рисование"",""et"":""maalimine"",""de"":""Malerei"",""no"":""maleri""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""pair"",""ru"":""пара"",""et"":""paar"",""de"":""Paar"",""no"":""par""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""palace"",""ru"":""дворец"",""et"":""palee"",""de"":""Palast"",""no"":""palass""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""pants"",""ru"":""брюки"",""et"":""püksid"",""de"":""Hosen"",""no"":""bukser""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""paper"",""ru"":""бумага"",""et"":""paber"",""de"":""Papier"",""no"":""papir""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""paragraph"",""ru"":""абзац"",""et"":""lõik"",""de"":""Absatz"",""no"":""ledd""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""pardon"",""ru"":""прощение"",""et"":""vabandust"",""de"":""Verzeihung"",""no"":""unnskyld""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
family,noun,1,"{""en"":""parent"",""ru"":""родитель"",""et"":""lapsevanem"",""de"":""Elternteil"",""no"":""forelder""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
places,noun,1,"{""en"":""park"",""ru"":""парк"",""et"":""park"",""de"":""Park"",""no"":""park""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""partner"",""ru"":""партнер"",""et"":""partner"",""de"":""Partner"",""no"":""partner""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""party"",""ru"":""вечеринка"",""et"":""pidu"",""de"":""Party"",""no"":""fest""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""past"",""ru"":""прошлое"",""et"":""minevik"",""de"":""Vergangenheit"",""no"":""tidligere""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
actions,verb,1,"{""en"":""pay"",""ru"":""платить"",""et"":""maksma"",""de"":""zahlen"",""no"":""betale""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""peace"",""ru"":""мир"",""et"":""rahu"",""de"":""Frieden"",""no"":""fred""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""pen"",""ru"":""ручка"",""et"":""pliiats"",""de"":""Stift"",""no"":""penn""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""pencil"",""ru"":""карандаш"",""et"":""pliiats"",""de"":""Bleistift"",""no"":""blyant""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""people"",""ru"":""люди"",""et"":""inimesed"",""de"":""Menschen"",""no"":""mennesker""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""period"",""ru"":""период"",""et"":""perioodi"",""de"":""Zeitraum"",""no"":""periode""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""person"",""ru"":""человек"",""et"":""inimene"",""de"":""Person"",""no"":""person""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""personal"",""ru"":""личный"",""et"":""isiklik"",""de"":""persönlich"",""no"":""personlig""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
animals,noun,1,"{""en"":""pet"",""ru"":""домашний питомец"",""et"":""lemmikloom"",""de"":""Haustier"",""no"":""kjæledyr""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
technology,noun,1,"{""en"":""phone"",""ru"":""телефон"",""et"":""telefon"",""de"":""Telefon"",""no"":""telefon""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
technology,noun,1,"{""en"":""photo"",""ru"":""фото"",""et"":""foto"",""de"":""Foto"",""no"":""bilde""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""piano"",""ru"":""фортепиано"",""et"":""klaver"",""de"":""Klavier"",""no"":""piano""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""pick"",""ru"":""выбирать"",""et"":""vali"",""de"":""wählen"",""no"":""plukke""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""picnic"",""ru"":""пикник"",""et"":""piknik"",""de"":""Picknick"",""no"":""piknik""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""picture"",""ru"":""картина"",""et"":""pilt"",""de"":""Bild"",""no"":""bilde""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
general,noun,1,"{""en"":""piece"",""ru"":""кусок"",""et"":""tükk"",""de"":""Stück"",""no"":""stykke""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
animals,noun,1,"{""en"":""pig"",""ru"":""свинья"",""et"":""siga"",""de"":""Schwein"",""no"":""gris""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
colors,adjective,1,"{""en"":""pink"",""ru"":""розовый"",""et"":""roosa"",""de"":""rosa"",""no"":""rosa""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
food,noun,1,"{""en"":""pizza"",""ru"":""пицца"",""et"":""pitsa"",""de"":""Pizza"",""no"":""pizza""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
places,noun,1,"{""en"":""place"",""ru"":""место"",""et"":""koht"",""de"":""Ort"",""no"":""sted""}","{""source"":""a1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review""}"
